Name,Salary
 - -                            ," €2,562,000 p/a   "
 - -                            ," €2,496,000 p/a   "
 - -                            ," €2,493,000 p/a   "
 - -                            ," €2,340,000 p/a   "
 - -                            ," €2,340,000 p/a   "
 - -                            ," €2,251,000 p/a   "
 - -                            ," €2,242,000 p/a   "
 - -                            ," €2,220,000 p/a   "
 - -                            ," €2,211,000 p/a   "
 - -                            ," €2,211,000 p/a   "
 - -                            ," €2,192,000 p/a   "
 - -                            ," €2,187,000 p/a   "
 - -                            ," €2,182,000 p/a   "
 - -                            ," €2,168,000 p/a   "
 - -                            ," €2,109,000 p/a   "
 - -                            ," €2,081,000 p/a   "
 - -                            ," €2,080,000 p/a   "
 - -                            ," €2,071,000 p/a   "
 - -                            ," €2,035,000 p/a   "
 - -                            ," €2,005,000 p/a   "
 - -                            ," €2,002,000 p/a   "
 - -                            ," €2,000,000 p/a   "
 - -                            ," €1,979,000 p/a   "
 - -                            ," €1,965,000 p/a   "
 - -                            ," €1,922,000 p/a   "
 - -                            ," €1,913,000 p/a   "
 - -                            ," €1,903,000 p/a   "
 - -                            ," €1,895,000 p/a   "
 - -                            ," €1,875,000 p/a   "
 - -                            ," €1,812,000 p/a   "
 - -                            ," €1,793,000 p/a   "
 - -                            ," €1,788,000 p/a   "
 - -                            ," €1,753,000 p/a   "
 - -                            ," €1,753,000 p/a   "
 - -                            ," €1,713,000 p/a   "
 - -                            ," €1,713,000 p/a   "
 - -                            ," €1,697,000 p/a   "
 - -                            ," €1,697,000 p/a   "
 - -                            ," €1,697,000 p/a   "
 - -                            ," €1,678,000 p/a   "
 - -                            ," €1,675,000 p/a   "
 - -                            ," €1,664,000 p/a   "
 - -                            ," €1,664,000 p/a   "
 - -                            ," €1,647,000 p/a   "
 - -                            ," €1,590,000 p/a   "
 - -                            ," €1,574,000 p/a   "
 - -                            ," €1,570,000 p/a   "
 - -                            ," €1,555,000 p/a   "
 - -                            ," €1,541,000 p/a   "
 - -                            ," €1,521,000 p/a   "
 - -                            ," €1,516,000 p/a   "
 - -                            ," €1,500,000 p/a   "
 - -                            ," €1,500,000 p/a   "
 - -                            ," €1,496,000 p/a   "
 - -                            ," €1,496,000 p/a   "
 - -                            ," €1,480,000 p/a   "
 - -                            ," €1,462,000 p/a   "
 - -                            ," €1,450,000 p/a   "
 - -                            ," €1,435,000 p/a   "
 - -                            ," €1,396,000 p/a   "
 - -                            ," €1,396,000 p/a   "
 - -                            ," €1,394,000 p/a   "
 - -                            ," €1,389,000 p/a   "
 - -                            ," €1,340,000 p/a   "
 - -                            ," €1,329,000 p/a   "
 - -                            ," €1,329,000 p/a   "
 - -                            ," €1,329,000 p/a   "
 - -                            ," €1,323,000 p/a   "
 - -                            ," €1,300,000 p/a   "
 - -                            ," €1,296,000 p/a   "
 - -                            ," €1,295,000 p/a   "
 - -                            ," €1,280,000 p/a   "
 - -                            ," €1,276,000 p/a   "
 - -                            ," €1,265,000 p/a   "
 - -                            ," €1,264,000 p/a   "
 - -                            ," €1,253,000 p/a   "
 - -                            ," €1,234,000 p/a   "
 - -                            ," €1,227,000 p/a   "
 - -                            ," €1,223,000 p/a   "
 - -                            ," €1,223,000 p/a   "
 - -                            ," €1,215,000 p/a   "
 - -                            ," €1,213,000 p/a   "
 - -                            ," €1,213,000 p/a   "
 - -                            ," €1,205,000 p/a   "
 - -                            ," €1,200,000 p/a   "
 - -                            ," €1,197,000 p/a   "
 - -                            ," €1,186,000 p/a   "
 - -                            ," €1,184,000 p/a   "
 - -                            ," €1,184,000 p/a   "
 - -                            ," €1,169,000 p/a   "
 - -                            ," €1,162,000 p/a   "
 - -                            ," €1,143,000 p/a   "
 - -                            ," €1,138,000 p/a   "
 - -                            ," €1,132,000 p/a   "
 - -                            ," €1,132,000 p/a   "
 - -                            ," €1,132,000 p/a   "
 - -                            ," €1,130,000 p/a   "
 - -                            ," €1,125,000 p/a   "
 - -                            ," €1,125,000 p/a   "
 - -                            ," €1,122,000 p/a   "
 - -                            ," €1,101,000 p/a   "
 - -                            ," €1,077,000 p/a   "
 - -                            ," €1,076,000 p/a   "
 - -                            ," €1,075,000 p/a   "
 - -                            ," €1,075,000 p/a   "
 - -                            ," €1,073,000 p/a   "
 - -                            ," €1,073,000 p/a   "
 - -                            ," €1,073,000 p/a   "
 - -                            ," €1,073,000 p/a   "
 - -                            ," €1,066,000 p/a   "
 - -                            ," €1,060,000 p/a   "
 - -                            ," €1,056,000 p/a   "
 - -                            ," €1,052,000 p/a   "
 - -                            ," €1,035,000 p/a   "
 - -                            ," €1,017,000 p/a   "
 - -                            ," €1,013,000 p/a   "
 - -                            ," €999,000 p/a     "
 - -                            ," €999,000 p/a     "
 - -                            ," €993,000 p/a     "
 - -                            ," €986,000 p/a     "
 - -                            ," €984,000 p/a     "
 - -                            ," €984,000 p/a     "
 - -                            ," €978,000 p/a     "
 - -                            ," €978,000 p/a     "
 - -                            ," €962,000 p/a     "
 - -                            ," €962,000 p/a     "
 - -                            ," €947,000 p/a     "
 - -                            ," €947,000 p/a     "
 - -                            ," €947,000 p/a     "
 - -                            ," €936,000 p/a     "
 - -                            ," €935,000 p/a     "
 - -                            ," €935,000 p/a     "
 - -                            ," €935,000 p/a     "
 - -                            ," €929,000 p/a     "
 - -                            ," €919,000 p/a     "
 - -                            ," €917,000 p/a     "
 - -                            ," €912,000 p/a     "
 - -                            ," €910,000 p/a     "
 - -                            ," €903,000 p/a     "
 - -                            ," €903,000 p/a     "
 - -                            ," €900,000 p/a     "
 - -                            ," €897,000 p/a     "
 - -                            ," €897,000 p/a     "
 - -                            ," €894,000 p/a     "
 - -                            ," €888,000 p/a     "
 - -                            ," €888,000 p/a     "
 - -                            ," €881,000 p/a     "
 - -                            ," €881,000 p/a     "
 - -                            ," €881,000 p/a     "
 - -                            ," €881,000 p/a     "
 - -                            ," €876,000 p/a     "
 - -                            ," €847,000 p/a     "
 - -                            ," €831,000 p/a     "
 - -                            ," €829,000 p/a     "
 - -                            ," €822,000 p/a     "
 - -                            ," €821,000 p/a     "
 - -                            ," €810,000 p/a     "
 - -                            ," €806,000 p/a     "
 - -                            ," €797,000 p/a     "
 - -                            ," €797,000 p/a     "
 - -                            ," €789,000 p/a     "
 - -                            ," €780,000 p/a     "
 - -                            ," €777,000 p/a     "
 - -                            ," €777,000 p/a     "
 - -                            ," €765,000 p/a     "
 - -                            ," €758,000 p/a     "
 - -                            ," €758,000 p/a     "
 - -                            ," €758,000 p/a     "
 - -                            ," €758,000 p/a     "
 - -                            ," €758,000 p/a     "
 - -                            ," €750,000 p/a     "
 - -                            ," €747,000 p/a     "
 - -                            ," €747,000 p/a     "
 - -                            ," €734,000 p/a     "
 - -                            ," €725,000 p/a     "
 - -                            ," €714,000 p/a     "
 - -                            ," €710,000 p/a     "
 - -                            ," €710,000 p/a     "
 - -                            ," €699,000 p/a     "
 - -                            ," €688,000 p/a     "
 - -                            ," €668,000 p/a     "
 - -                            ," €668,000 p/a     "
 - -                            ," €663,000 p/a     "
 - -                            ," €663,000 p/a     "
 - -                            ," €658,000 p/a     "
 - -                            ," €658,000 p/a     "
 - -                            ," €658,000 p/a     "
 - -                            ," €658,000 p/a     "
 - -                            ," €657,000 p/a     "
 - -                            ," €652,000 p/a     "
 - -                            ," €651,000 p/a     "
 - -                            ," €648,000 p/a     "
 - -                            ," €645,000 p/a     "
 - -                            ," €644,000 p/a     "
 - -                            ," €642,000 p/a     "
 - -                            ," €632,000 p/a     "
 - -                            ," €626,000 p/a     "
 - -                            ," €623,000 p/a     "
 - -                            ," €623,000 p/a     "
 - -                            ," €621,000 p/a     "
 - -                            ," €621,000 p/a     "
 - -                            ," €621,000 p/a     "
 - -                            ," €618,000 p/a     "
 - -                            ," €612,000 p/a     "
 - -                            ," €598,000 p/a     "
 - -                            ," €591,000 p/a     "
 - -                            ," €591,000 p/a     "
 - -                            ," €585,000 p/a     "
 - -                            ," €585,000 p/a     "
 - -                            ," €584,000 p/a     "
 - -                            ," €584,000 p/a     "
 - -                            ," €584,000 p/a     "
 - -                            ," €584,000 p/a     "
 - -                            ," €578,000 p/a     "
 - -                            ," €568,000 p/a     "
 - -                            ," €559,000 p/a     "
 - -                            ," €557,000 p/a     "
 - -                            ," €556,000 p/a     "
 - -                            ," €556,000 p/a     "
 - -                            ," €556,000 p/a     "
 - -                            ," €553,000 p/a     "
 - -                            ," €549,000 p/a     "
 - -                            ," €538,000 p/a     "
 - -                            ," €537,000 p/a     "
 - -                            ," €526,000 p/a     "
 - -                            ," €518,000 p/a     "
 - -                            ," €518,000 p/a     "
 - -                            ," €517,000 p/a     "
 - -                            ," €514,000 p/a     "
 - -                            ," €506,000 p/a     "
 - -                            ," €506,000 p/a     "
 - -                            ," €506,000 p/a     "
 - -                            ," €506,000 p/a     "
 - -                            ," €506,000 p/a     "
 - -                            ," €503,000 p/a     "
 - -                            ," €499,000 p/a     "
 - -                            ," €499,000 p/a     "
 - -                            ," €494,000 p/a     "
 - -                            ," €494,000 p/a     "
 - -                            ," €493,000 p/a     "
 - -                            ," €485,000 p/a     "
 - -                            ," €485,000 p/a     "
 - -                            ," €479,000 p/a     "
 - -                            ," €478,000 p/a     "
 - -                            ," €474,000 p/a     "
 - -                            ," €474,000 p/a     "
 - -                            ," €474,000 p/a     "
 - -                            ," €473,000 p/a     "
 - -                            ," €472,000 p/a     "
 - -                            ," €472,000 p/a     "
 - -                            ," €469,000 p/a     "
 - -                            ," €468,000 p/a     "
 - -                            ," €465,000 p/a     "
 - -                            ," €465,000 p/a     "
 - -                            ," €464,000 p/a     "
 - -                            ," €463,000 p/a     "
 - -                            ," €463,000 p/a     "
 - -                            ," €463,000 p/a     "
 - -                            ," €452,000 p/a     "
 - -                            ," €449,000 p/a     "
 - -                            ," €449,000 p/a     "
 - -                            ," €441,000 p/a     "
 - -                            ," €441,000 p/a     "
 - -                            ," €441,000 p/a     "
 - -                            ," €441,000 p/a     "
 - -                            ," €441,000 p/a     "
 - -                            ," €440,000 p/a     "
 - -                            ," €435,000 p/a     "
 - -                            ," €434,000 p/a     "
 - -                            ," €430,000 p/a     "
 - -                            ," €428,000 p/a     "
 - -                            ," €426,000 p/a     "
 - -                            ," €422,000 p/a     "
 - -                            ," €421,000 p/a     "
 - -                            ," €419,000 p/a     "
 - -                            ," €418,000 p/a     "
 - -                            ," €416,000 p/a     "
 - -                            ," €410,000 p/a     "
 - -                            ," €410,000 p/a     "
 - -                            ," €410,000 p/a     "
 - -                            ," €409,000 p/a     "
 - -                            ," €409,000 p/a     "
 - -                            ," €404,000 p/a     "
 - -                            ," €399,000 p/a     "
 - -                            ," €392,000 p/a     "
 - -                            ," €390,000 p/a     "
 - -                            ," €387,000 p/a     "
 - -                            ," €386,000 p/a     "
 - -                            ," €384,000 p/a     "
 - -                            ," €381,000 p/a     "
 - -                            ," €377,000 p/a     "
 - -                            ," €374,000 p/a     "
 - -                            ," €370,000 p/a     "
 - -                            ," €367,000 p/a     "
 - -                            ," €359,000 p/a     "
 - -                            ," €348,000 p/a     "
 - -                            ," €347,000 p/a     "
 - -                            ," €345,000 p/a     "
 - -                            ," €345,000 p/a     "
 - -                            ," €345,000 p/a     "
 - -                            ," €345,000 p/a     "
 - -                            ," €345,000 p/a     "
 - -                            ," €345,000 p/a     "
 - -                            ," €334,000 p/a     "
 - -                            ," €329,000 p/a     "
 - -                            ," €329,000 p/a     "
 - -                            ," €326,000 p/a     "
 - -                            ," €325,000 p/a     "
 - -                            ," €324,000 p/a     "
 - -                            ," €324,000 p/a     "
 - -                            ," €319,000 p/a     "
 - -                            ," €319,000 p/a     "
 - -                            ," €316,000 p/a     "
 - -                            ," €314,000 p/a     "
 - -                            ," €313,000 p/a     "
 - -                            ," €303,000 p/a     "
 - -                            ," €292,000 p/a     "
 - -                            ," €288,000 p/a     "
 - -                            ," €284,000 p/a     "
 - -                            ," €283,000 p/a     "
 - -                            ," €281,000 p/a     "
 - -                            ," €271,000 p/a     "
 - -                            ," €267,000 p/a     "
 - -                            ," €253,000 p/a     "
 - -                            ," €250,000 p/a     "
 - -                            ," €249,000 p/a     "
 - -                            ," €249,000 p/a     "
 - -                            ," €249,000 p/a     "
 - -                            ," €249,000 p/a     "
 - -                            ," €249,000 p/a     "
 - -                            ," €249,000 p/a     "
 - -                            ," €249,000 p/a     "
 - -                            ," €243,000 p/a     "
 - -                            ," €239,000 p/a     "
 - -                            ," €237,000 p/a     "
 - -                            ," €232,000 p/a     "
 - -                            ," €230,000 p/a     "
 - -                            ," €222,000 p/a     "
 - -                            ," €221,000 p/a     "
 - -                            ," €217,000 p/a     "
 - -                            ," €217,000 p/a     "
 - -                            ," €212,000 p/a     "
 - -                            ," €212,000 p/a     "
 - -                            ," €209,000 p/a     "
 - -                            ," €207,000 p/a     "
 - -                            ," €205,000 p/a     "
 - -                            ," €199,000 p/a     "
 - -                            ," €199,000 p/a     "
 - -                            ," €199,000 p/a     "
 - -                            ," €199,000 p/a     "
 - -                            ," €189,000 p/a     "
 - -                            ," €187,000 p/a     "
 - -                            ," €187,000 p/a     "
 - -                            ," €187,000 p/a     "
 - -                            ," €186,000 p/a     "
 - -                            ," €185,000 p/a     "
 - -                            ," €185,000 p/a     "
 - -                            ," €183,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €182,000 p/a     "
 - -                            ," €172,000 p/a     "
 - -                            ," €170,000 p/a     "
 - -                            ," €162,000 p/a     "
 - -                            ," €161,000 p/a     "
 - -                            ," €155,000 p/a     "
 - -                            ," €151,000 p/a     "
 - -                            ," €145,000 p/a     "
 - -                            ," €145,000 p/a     "
 - -                            ," €135,000 p/a     "
 - -                            ," €131,000 p/a     "
 - -                            ," €119,000 p/a     "
 - -                            ," €95,000 p/a      "
 - -                            ," €91,000 p/a      "
 - -                            ," €86,000 p/a      "
 - -                            ," €86,000 p/a      "
 - -                            ," €78,000 p/a      "
 - -                            ," €74,000 p/a      "
 - -                            ," €73,000 p/a      "
 - -                            ," €54,000 p/a      "
 - -                            ," €51,500 p/a      "
 - -                            ," €51,500 p/a      "
 - -                            ," €51,500 p/a      "
 - -                            ," €51,500 p/a      "
 - -                            ," €51,500 p/a      "
 - -                            ," €46,500 p/a      "
 - -                            ," €44,500 p/a      "
 - -                            ," €43,500 p/a      "
 - -                            ," €41,500 p/a      "
 - -                            ," €39,000 p/a      "
 - -                            ," €32,500 p/a      "
 - -                            ," €28,000 p/a      "
 - -                            ," €28,000 p/a      "
 - -                            ," €28,000 p/a      "
 - -                            ," €28,000 p/a      "
 - -                            ," €28,000 p/a      "
 - -                            ," €28,000 p/a      "
 - -                            ," €23,500 p/a      "
 - -                            ," €23,500 p/a      "
 - -                            ," €23,500 p/a      "
 - -                            ," €23,500 p/a      "
 - -                            ," €22,000 p/a      "
 - -                            ," €22,000 p/a      "
 - -                            ," €21,500 p/a      "
 - -                            ," €20,500 p/a      "
 - -                            ," €20,500 p/a      "
 - -                            ," €20,000 p/a      "
 - -                            ," €19,750 p/a      "
 - -                            ," €18,750 p/a      "
 - -                            ," €18,250 p/a      "
 - -                            ," €18,250 p/a      "
 - -                            ," €18,250 p/a      "
 - -                            ," €18,250 p/a      "
 - -                            ," €18,250 p/a      "
 - -                            ," €18,250 p/a      "
 - -                            ," €18,250 p/a      "
 - -                            ," €18,250 p/a      "
 - -                            ," €18,250 p/a      "
 - -                            ," €18,250 p/a      "
 - -                            ," €18,250 p/a      "
 - -                            ," €18,250 p/a      "
 - -                            ," €18,250 p/a      "
 - -                            ," €18,250 p/a      "
 - -                            ," €18,250 p/a      "
 - -                            ," €17,500 p/a      "
 - -                            ," €17,250 p/a      "
 - -                            ," €16,750 p/a      "
 - -                            ," €16,500 p/a      "
 - -                            ," €15,750 p/a      "
 - -                            ," €15,500 p/a      "
 - -                            ," €15,500 p/a      "
 - -                            ," €15,500 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €15,000 p/a      "
 - -                            ," €6,250 p/a       "
 - -                            ," €6,000 p/a       "
 - -                            ," €6,000 p/a       "
 - -                            ," €4,500 p/a       "
 - -                            ," €4,000 p/a       "
 - -                            ," €3,800 p/a       "
 - -                            ," €3,800 p/a       "
 - -                            ," €3,600 p/a       "
 - -                            ," €3,300 p/a       "
 - -                            ," €3,300 p/a       "
 - -                            ," €3,300 p/a       "
 - -                            ," €3,300 p/a       "
 - -                            ," €3,300 p/a       "
 - -                            ," €3,300 p/a       "
 - -                            ," €3,300 p/a       "
 - -                            ," €3,300 p/a       "
 - -                            ," €3,300 p/a       "
 - -                            ," €3,300 p/a       "
 - -                            ," €3,300 p/a       "
 - -                            ," €3,300 p/a       "
 - -                            ," €3,300 p/a       "
 - -                            ," €3,300 p/a       "
 - -                            ," €3,300 p/a       "
 - -                            ," €3,100 p/a       "
 - -                            ," €2,700 p/a       "
 - -                            ," €2,500 p/a       "
 - -                            ," €2,300 p/a       "
 - -                            ," €1,900 p/a       "
 - -                            , €300 p/a         
